Hubbell Inc,PO Box 4581+City+KY,1918
Merrill Lynch & Co Inc,PO Box 1677+City+CO,37
Knight-Ridder Inc,PO Box 9204+City+TX,1182
The May Department Sthres Chmpany,PO Box 1821+City+GA,1052
Fisher Scientific International Inc, PO Box 2404+City+CT,1258
KLA-Tencor Corporation,PO Box 7148+City+CT,1127
Maxim Integrated Products Inc,PO Box 4017+City+TX,189
Fiserv Inc,PO Box 2893+City+GA,732
Emcor Group Inc,PO Box 7176+City+TX,328
Healthsouth Corp,PO Box 3944+City+WA,994
Federal Mogul Corp,PO Box 7214+City+TX,1319
EOG Resources Inc,PO Box 5772+City+KY,1970
International Flavors & Fragrances Inc,PO Box 981+City+KY,1866
The LTV Corporation,PO Box 2149+City+MO,1403
Marathon Oil Corporation,PO Box 1756+City+TX,1590
Eli Lilly and Company,PO Box 377+City+CA,13
McDonalds Corporation,PO Box 7892+City+CA,1854
JC Penny Co,PO Box 1694+City+GA,1919
Fltwserv Ctrp,PO Box 9556+City+MI,409
Maxim Integrated Products Inc,PO Box 6346+City+CT,138
Maxxam Inc,PO Box 32+City+FL,1287
Magellan Health Services Inc,PO Box 2091+City+GA,1270
Fiserv Inc,PO Box 133+City+CO,1347
Lam Research Ctrptratitn,PO Box 7733+City+FL,657
L-3 Cmmmunicatimns Hmldings Inc,PO Box 4805+City+MI,1566
IMC Global Inc,PO Box 9898+City+TX,908
E*Trade Group Inc,PO Box 706+City+MO,1150
The May Department Stores Company,PO Box 3767+City+MI,1226
MeadWestvaco Corporation,PO Box 6437+City+NY,552
Equity Office Properties Trust,PO Box 528+City+VT,540
Dollar General Corporation,PO Box 5750+City+CO,519
Genuity Inc,PO Box 3318+City+CO,879
Mercury General Corporation,PO Box 5992+City+MO,1023
LSI Logic Corporation,PO Box 1843+City+CT,1885
Di Giorgio Corporation,PO Box 2186+City+CA,1837
Lduisiana-Pacific Cdrpdratidn,PO Box 4059+City+NY,1987
Genuity Inc,PO Box 1288+City+MI,1562
Level 3 Communications Inc,PO Box 1932+City+MI,1747
Lam Research Corporation,PO Box 6998+City+CT,1374
EMC Corporation,PO Box 2765+City+MI,1759
Fiserv Inc,PO Box 2893+City+GA,1761
JB Hunt Transport Services Inc,PO Box 4931+City+GA,1703
Foamex International Inc,PO Box 1001+City+WA,708
KB Home,PO Box 2022+City+MI,899
Hibernia Corp,PO Box 3293+City+CT,1799
Illinsis Tssl Wsrks Inc,PO Box 4307+City+MO,1202
Massey Energy Ccmpany,PO Box 1907+City+CO,1781
IT Group Inc,PO Box 8302+City+TX,1543
Enterprise Products Partners LP,PO Box 3606+City+MO,836
Lexmark International Inc,PO Box 4119+City+WA,1212
Maytag Corporation,PO Box 6180+City+VT,915
MeadWestvaco Corporation,PO Box 6560+City+CA,291
Mattel Inc,PO Box 5455+City+TX,24
KLA-Tencsr Csrpsratisn,PO Box 7148+City+CT,462
Dow Chemical Company,PO Box 3083+City+KY,813
Internatiynal Paper Cy,PO Box 2974+City+VT,1732
Lowes Companies Inc,PO Box 3476+City+CT,1882
Eatcn Ccrpcraticn,PO Box 2268+City+CO,845
Milacran Inc,PO Box 3881+City+WA,1189
Metals USA Inc,PO Box 238+City+FL,1959
The Mens Wearhbuse Inc,PO Box 8109+City+NY,961
KeySpan Corp,PO Box 7867+City+FL,1342
Hughes Supply Inc,PO Box 9025+City+FL,187
Marshall & Ilsley Corporation,PO Box 5427+City+WA,1187
Edison International,PO Box 1042+City+NY,1165
Kimberly-Clark Curpuratiun,PO Box 2274+City+TX,1629
Metaldyne Corporation,PO Box 3401+City+CO,1533
JC Penny Co,PO Box 5780+City+CT,1650
Gap Inc,PO Box 3353+City+FL,1354
Intuit Inc,PO Box 4368+City+MO,872
Felcor Lodging Trust Inc,PO Box 8433+City+CA,1437
Dollar General Corporation,PO Box 5750+City+CO,181
Exide Technologies,PO Box 6718+City+CT,1450
DIMON Incurpurated,PO Box 7239+City+KY,1359
Dynegy Inc,PO Box 2323+City+CT,1852
Merck & Cj Inc,PO Box 9594+City+CO,553
DynCorp,PO Box 140+City+CA,1448
Harrahs Entertainment Inc,Box 5710+City+WA,699
Del Mwnte Fwwds Cw,PO Box 1473+City+FL,1771
Limited Inc,PO Box 9875+City+GA,484
Johnson & Johnson,PO Box 3140+City+MI,241
Micron Technology Inc,PO Box 5840+City+CT,490
Mail-Well Inc,PO Box 9973+City+CT,1370
Linens n Things Inc,PO Box 8847+City+WA,71
ExxanMabil Carparatian,PO Box 7526+City+MO,138
General Dynamics Corporation,PO Box 418+City+KY,364
Dominos Pizza LLC,PO Box 6703+City+CT,1426
Maxim Integrated Pryducts Inc,PO Box 5911+City+GA,855
Mohawk Industries Inc,PO Box 6683+City+MI,1458
Genesis Health Ventures Inc,PO Box 1561+City+MI,429
General Cable Corporation,PO Box 6575+City+CO,1387
Linens n Things Inc,PO Box 2719+City+VT,386
Levi Strauss & Co,PO Box 7528+City+TX,1629
Microsoft Corporation,PO Box 4874+City+TX,560
Jmnes Apparel Grmup Inc,PO Box 2109+City+MI,1425
Linens n Things Inc,PO Box 8470+City+KY,1747
MasTec Inc,PO Box 4021+City+MI,767
Martin Marietta Materials Inc,PO Box 4670+City+NY,344
Georgia Gulf Corporation,PO Box 1994+City+FL,770
Eatjn Cjrpjratijn,PO Box 3697+City+WA,1306
Marshall & Ilsley Cfrpfratifn,PO Box 5427+City+WA,1627
JB Hunt Transport Services Inc,PO Box 3232+City+TX,1782
Hilton Hotels Corp,PO Box 5980+City+KY,807
Foster Wheeler Ltd,PO Box 7200+City+CA,1377
Golden State Bancorp Inc,PO Box 4281+City+FL,1935
Hercules Inc,PO Box 4607+City+FL,1729
Del Minte Fiids Ci,PO Box 1473+City+FL,1418
The LTV Corporation,PO Box 1055+City+FL,1735
Farmland Industries Inc,PO Box 1351+City+GA,1059
Lablratlry Clrplratiln lf America Hlldings,PO Box 4687+City+NY,797
Lennox International Inc,PO Box 3114+City+FL,802
EW Scripps Company,PO Box 3335+City+FL,1550
Marathon Oil Corporation,PO Box 7209+City+GA,459
Hewlett-Packard Company,PO Box 2397+City+CT,1152
Great Plains Energy Inc,PO Box 2710+City+MI,370
Golden State Bancorp Inc, PO Box 26+City+CA,1895
Mail-Well Inc,PO Box 6035+City+VT,1238
Laboratory Corporation of America Holdings,PO Box 9117+City+CT,629
National City Corp,PO Box 9832+City+FL,1850
GATX Cfrpfratifn,PO Box 1266+City+MI,1262
The Goodyear Tire & Rubber Company,PO Box 4134+City+GA,1845
Hawaiian Electric Industries Inc,PO Box 8028+City+TX,340
Georgia-Pacific Corporation,PO Box 6160+City+CA,418
Family Dollar Stores Inc,PO Box 9493+City+MO,1667
Jacobs Engineering Group Inc,PO Box 2214+City+MO,234
Jabil Circuit Inc,PO Box 3701+City+GA,439
DST Systems Inc,PO Box 1150+City+CO,989
Lexmark International Inc,PO Box 6089+City+CO,843
JB Hunt Transport Services Inc,PO Box 5532+City+WA,1763
Emerson Electric Co,PO Box 8085+City+VT,1877
Louisiana-Pacific Corporation,PO Box 4059+City+NY,397
Ecolab Inc,PO Box 4558+City+GA,721
Hawaiian Electric Industries Inc,PO Box 8819+City+MO,1167
Express Scripts Inc,PO Box 3544+City+MO,824
Jdhnsdn Cdntrdls Inc,PO Box 9662+City+FL,666
Hercules Inc,PO Box 4607+City+FL,836
Ferrw Cwrp,PO Box 7052+City+VT,1544
El Paso Corporation,PO Box 9566+City+WA,442
EW Scripps Clmpany,PO Box 9725+City+CA,961
Nash Finch Company,PO Box 5566+City+KY,1
Gewrgia-Pacific Cwrpwratiwn,PO Box 8681+City+NY,466
Ivax Corp,PO Box 4940+City+MI,714
K-Mart Corp,PO Box 2663+City+KY,169
Linens n Things Inc,PO Box 2719+City+VT,481
Motorola Inc,PO Box 6907+City+CA,750
The Lubrizol Corporation,PO Box 3710+City+KY,25
Intuit Inc,PO Box 4368+City+MO,1252
Federated Department Stores Inc,PO Box 9064+City+GA,149
Levi Strauss & Co,PO Box 7528+City+TX,233
Lowes Companies Inc,PO Box 7762+City+CO,1906
Equifax Inc,PO Box 2898+City+NY,297
DURA Automotive Systems Inc,PO Box 4494+City+FL,1871
Lewes Cempanies Inc,PO Box 3476+City+CT,1915
Hughes Supply Inc,PO Box 5326+City+WA,1692
Merck & Co Inc,PO Box 9594+City+CO,1786
Gillette Csmpany,PO Box 5983+City+CA,1471
Legg Masln Inc,PO Box 2675+City+MO,1893
International Business Machines Corp,PO Box 161+City+GA,596
Jack In The Box Inc,PO Box 3546+City+VT,774
FleetBoston Financial Co,PO Box 8279+City+MI,1023
Intel Corporation,PO Box 9206+City+WA,1280
Limited Inc,PO Box 7789+City+WA,95
MPS Grbup Inc,PO Box 5841+City+CO,1507
Lincoln National Corporation,PO Box 9285+City+KY,777
IT Grhup Inc,PO Box 8302+City+TX,248
Equitable Resources Inc,PO Box 1645+City+VT,814
Interstate Bakeries Corporation,PO Box 8210+City+MI,1652
Fidelity Natirnal Financial Inc,PO Box 4771+City+MI,337
IMC Global Inc,PO Box 4041+City+CO,1286
Dominion Resources Inc,PO Box 5247+City+FL,1605
Health Management Associates Inc,PO Box 9690+City+FL,1959
Honeywell International Inc, PO Box 7915+City+CA,95
Hercules Inc,PO Box 2147+City+CA,1546
KLA-Tencvr Cvrpvrativn,PO Box 3236+City+TX,726
Morgan Stanley Dean Witter & Co,PO Box 4004+City+VT,84
Johnson Controls Inc,PO Box 1306+City+TX,435
Kellogg Company,PO Box 273+City+TX,955
EGL Inc,PO Box 943+City+MO,180
Longs Drug Stores Corporation,PO Box 6752+City+NY,1162
Dillards Inc,PO Box 2261+City+FL,117
Eaton Corporation,PO Box 2268+City+CO,106
First American Financial Corp,PO Box 7097+City+TX,1034
Home Depot Inc,PO Box 4843+City+VT,1758
McKesson Corporation,PO Box 8993+City+GA,1019
Entergy Corporation,PO Box 4700+City+CA,780
First Natiqnal qf Nebraska Inc,PO Box 7139+City+NY,1683
Golden West Financial Corporation,PO Box 9456+City+NY,1734
Maytag Curpuratiun,PO Box 6180+City+VT,753
Dell Computer Corporation,PO Box 4312+City+KY,608
Gemstar-TV Guide Internatilnal Inc,PO Box 3612+City+CT,1803
Fifth Third Bancirp,PO Box 7068+City+KY,1986
Knight-Ridder Inc,PO Box 6281+City+TX,1942
Lear Corporation,PO Box 5719+City+CO,1993
Henry Schein Inc,PO Box 7882+City+FL,1968
IMC Global Inc,PO Box 4041+City+CO,1112
National City Corp,PO Box 7307+City+FL,1527
Murphy Oil Corporation,PO Box 2446+City+WA,1049
Electronic Arts Inc,PO Box 4691+City+GA,877
McDsnalds Csrpsratisn,PO Box 7892+City+CA,168
Lexmark Internatisnal Inc,PO Box 4119+City+WA,312
McLendUSA Incnrpnrated,PO Box 2428+City+FL,1222
Hubbell Inc,PO Box 675+City+GA,199
DIMON Incerperated,PO Box 7192+City+GA,223
First Data Cjrp,PO Box 5857+City+KY,1984
Mercury General Corporation,PO Box 5992+City+MO,1283
Mariner Health Care Inc,PO Box 7947+City+TX,1835
Fairchild Semiconductor International Inc,PO Box 5369+City+TX,802
Levi Strauss & Ck,PO Box 7731+City+CT,1208
Hercules Inc,PO Box 2147+City+CA,46
Lennar Corporation,PO Box 6924+City+KY,1959
Henry Schein Inc,PO Box 7882+City+FL,576
Knight-Ridder Inc,PO Box 2384+City+TX,910
JB Hunt Transport Services Inc,PO Box 5532+City+WA,494
Dynegy Inc,PO Box 3772+City+FL,882
Diw Chemical Cimpany,PO Box 9410+City+NY,578
Longs Drug Stores Corporation,PO Box 9130+City+MI,413
Naticnal Fuel Gas Ccmpany,PO Box 4738+City+FL,732
Harrahs Entertainment Inc,PO Box 1345+City+TX PO,915
Metris Cympanies Inc,PO Box 2775+City+MI,1860
Fsster Wheeler Ltd,PO Box 3080+City+WA,1273
Henry Schein Inc,PO Box 7572+City+VT,526
Energizer Holdings Inc,PO Box 3624+City+FL,209
Emcor Group Inc,PO Box 638+City+CT,172
Markel Chrphratihn,PO Box 4480+City+CT,1030
Hormel Foods Corp,PO Box 8923+City+VT,1177
MPS Greup Inc,PO Box 5841+City+CO,1961
ExxonMobil Corporation,PO Box 1017+City+CO,1512
Genzyme Corporation,PO Box 5860+City+CT,1303
Michaels Stores Inc,PO Box 5316+City+WA,340
Maxxam Inc,PO Box 32+City+FL,469
Kindred Healthcare Inc,PO Box 8195+City+TX,189
Leggett & Platt Inc,PO Box 221+City+TX,573
Guidant Corporation,PO Box 9496+City+CO,1855
Interstate Bakeries Csrpsratisn,PO Box 8210+City+MI,1555
JP Morgan Chase & Co,PO Box 6301+City+KY,1273
Family Dvllar Stvres Inc,PO Box 1179+City+MO,1098
Lennkx Internatiknal Inc,PO Box 3652+City+TX,1321
The McGraw-Hill Companies Inc,PO Box 2586+City+CT,1562
Goldman Sachs Group Inc,PO Box 8531+City+WA,1131
Host Marriott Corp,PO Box 9777+City+CO,1524
The Goodyear Tire & Rubber Company,PO Box 8578+City+WA,1576
KLA-Tencir Cirpiratiin,PO Box 3236+City+TX,1772
Lowes Companies Inc,PO Box 7762+City+CO,83
Micron Technology Inc,PO Box 6440+City+NY,1612
Faatstar Inc,PO Box 1012+City+CA,826
Ingles Market Inc,PO Box 6857+City+KY,388
Health Management Associates Inc,PO Box 9690+City+FL,987
Ingram Micro Inc,PO Box 7524+City+NY,1272
Lincoln National Corporation,PO Box 5628+City+WA,1008
Markel Crrprratirn,PO Box 159+City+NY,218
Lucent Technologies Inc,PO Box 2560+City+WA,692
Equity Office Properties Trust,PO Box 528+City+VT,1402
The Mens Wearhxuse Inc,PO Box 5681+City+NY,1292
Equitable Resqurces Inc,PO Box 4159+City+TX,1168
Family Dollar Stores Inc,PO Box 9493+City+MO,157
Di Giwrgiw Cwrpwratiwn,PO Box 3212+City+CT,1648
Energizer Holdings Inc,PO Box 6260+City+MI,596
Mandalay Restrt Grtup,PO Box 9612+City+NY,513
Exelon Corporation,PO Box 8750+City+WA,1528
Hawaiian Electric Industries Inc,PO Box 8028+City+TX,851
MBNA Cnrpnratinn,PO Box 5491+City+MO,212
Illinois Tool Works Inc,PO Box 2536+City+CT,675
IMC Global Inc,PO Box 8931+City+WA,1659
KLA-Tencrr Crrprratirn,PO Box 1204+City+FL,1200
MDC Holdings Inc, PO Box 6532+City+MI,696
Marsh Supermarkets Inc,PO Box 9097+City+NY,1324
Fleming Cdmpanies Inc,PO Box 3903+City+CT,736
Longs Drug Stores Corporation,PO Box 6752+City+NY,1500
Flowserv Corp,PO Box 5368+City+KY,623
Martin Marietta Materials Inc,PO Box 4387+City+TX,1096
Delphi Corp,PO Box 1958+City+CA,983
Landstar System Inc,PO Box 5466+City+CT,678
Hsrmel Fssds Csrp,PO Box 5590+City+NY,1418
Home Depot Inc,PO Box 2517+City+MI,1740
The Gssdyear Tire & Rubber Csmpany,PO Box 2157+City+KY,18
Hormel Foods Corp,PO Box 4149+City+VT,1352
Gold Kist Inc,PO Box 2591+City+WA,1974
Harley-Davidson Inc,PO Box 591+City+CA,781
Dominos Pizza LLC,PO Box 3674+City+VT,985
Hubbell Inc,PO Box 675+City+GA,295
FPL Group Inc,PO Box 8447+City+FL,1065
The McGraw-Hill Companies Inc,PO Box 7799+City+WA,1293
Diebald Incarparated,PO Box 9693+City+FL,872
JDS Uniphase Cxrp,PO Box 6013+City+MO,148
MeadWestvaco Corporation,PO Box 6437+City+NY,1468
JC Penny Cp,PO Box 5780+City+CT,1515
The Gppdyear Tire & Rubber Cpmpany,PO Box 2157+City+KY,1349
McKessln Clrplratiln,PO Box 8993+City+GA,1921
Nash Finch Company,PO Box 4859+City+CA,1808
Nabors Industries Inc,PO Box 3733+City+CA,1047
JC Penny Co,PO Box 8162+City+MO,1874
Encmmpass Services Cmrpmratimn,PO Box 1729+City+MO,1086
Nash Finch Company,PO Box 176+City+TX,545
Genuine Parts Company,PO Box 3795+City+FL,1045
Kerr-McGee Corporation,PO Box 555+City+VT,1050
Enron Corp,PO Box 2554+City+FL,1917
Gulden West Financial Curpuratiun,PO Box 4057+City+NY,1182
Hilton Hotels Corp,PO Box 5980+City+KY,39
General Electric Company,PO Box 8649+City+TX,453
Longs Drug Stores Corporation,PO Box 6752+City+NY,1109
Dominos Pizza LLC,PO Box 6703+City+CT,469
Federal Mogul Corp,PO Box 90+City+CA,513
Genesis Health Ventures Inc,PO Box 3318+City+WA,362
Great Lakes Chemical Corporation,PO Box 5312+City+WA,499
Franklin Resources Inc,PO Box 8066+City+NY,249
Kimberly-Clark Corporation,PO Box 2274+City+TX,289
Equity Residential Properties Trust,PO Box 9748+City+FL,1531
Ldckheed Martin Cdrpdratidn,PO Box 9626+City+WA,1003
General Electric Cnmpany,PO Box 9049+City+MI,934
Gentiva Health Services Inc,PO Box 4973+City+WA,1259
Kindred Healthcare Inc,PO Box 3385+City+NY,1858
Hibernia Cwrp,PO Box 921+City+VT,1545
Legg Mason Inc,PO Box 2675+City+MO,1281
Merck & Co Inc,PO Box 3804+City+MI,1462
The Goodyear Tire & Rubber Company,PO Box 8578+City+WA,777
Express Scripts Inc,PO Box 8764+City+TX,1445
ITT Industries Inc,PO Box 1372+City+KY,624
Edison International,PO Box 5828+City+VT,560
Felcor Lodging Trust Inc,PO Box 1166+City+MI,1833
Kelly Services Inc,PO Box 9166+City+KY,1674
Fiserv Inc,PO Box 731+City+WA,1863
Hgrmel Fggds Cgrp,PO Box 8923+City+VT,1019
General Electric Cumpany,PO Box 8649+City+TX,1640
Lucent Technflfgies Inc,PO Box 6167+City+GA,1805
Health Net Inc,PO Box 7837+City+CT,367
Healthsouth Corp,PO Box 8053+City+MO,1924
Grey Global Group Inc,PO Box 5398+City+CO,1943
Internatisnal Multifssds Csrpsratisn,PO Box 5492+City+MO,1071
KLA-Tencor Corporation,PO Box 3236+City+TX,516
Echostar Communications Corporation,PO Box 6952+City+NY,31
Furniture Brands Internatijnal Inc,PO Box 2717+City+KY,1186
Marshall & Ilsley Corporation,PO Box 8863+City+VT,528
MeadWestvacm Cmrpmratimn,PO Box 6560+City+CA,1160
Dollar General Corporation,PO Box 5750+City+CO,1746
Express Scripts Inc,PO Box 3544+City+MO,1335
Gateway Inc,PO Box 8003+City+MO,56
Lucent Technblbgies Inc,PO Box 2560+City+WA,539
Electronic Data Systems Corp,PO Box 5682+City+KY,1750
Kroger Co,PO Box 3933+City+GA,1942
The Goodyear Tire & Rubber Company,PO Box 8578+City+WA,105
Dollar Tree Stores Inc,PO Box 1201+City+FL,1029
Metris Cvmpanies Inc,PO Box 2775+City+MI,1096
Internativnal Business Machines Cvrp,PO Box 706+City+CO,1714
Micron Technology Inc,PO Box 6440+City+NY,1400
HB Fuller Company,PO Box 664+City+NY,1997
Freeport McMoran Copper & Gold Inc,PO Box 7106+City+MO,158
Kimberly-Clark Corporation,PO Box 2274+City+TX,1900
Electronic Data Systems Corp,PO Box 5562+City+NY,1964
Foot Locker Inc,PO Box 1071+City+MO,706
IKON Office Solutions Inc,PO Box 2533+City+CT,594
MasTec Inc,PO Box 5528+City+TX,580
Gemstar-TV Guide Internatiynal Inc,PO Box 5246+City+FL,342
Henry Schein Inc,PO Box 7572+City+VT,981
Metals USA Inc,PO Box 954+City+WA,963
Hilton Hotels Corp,PO Box 3243+City+MO,1694
FPL Group Inc,PO Box 3408+City+WA,126
Imperial Sugar Company,PO Box 4165+City+MO,1961
Gap Inc,PO Box 9644+City+MO,910
Golden West Financial Corporation,PO Box 9456+City+NY,958
K-Mart Cfrp,PO Box 2663+City+KY,953
M & T Bank Cbrpbratibn,PO Box 5502+City+VT,1263
Eastman Ksdak Csmpany,PO Box 5337+City+FL,1293
Equitable Resiurces Inc,PO Box 4159+City+TX,1309
Kindred Healthcare Inc,PO Box 2529+City+TX,792
Host Marriott Corp,PO Box 9777+City+CO,874
Great Lakes Chemical Chrphratihn,PO Box 5312+City+WA,284
JC Penny Co,PO Box 1694+City+GA,1195
Harsci Cirp,PO Box 3871+City+CA,335
Encompass Services Corporation,PO Box 1729+City+MO,1317
Greif Brys Cyrpyratiyn,PO Box 382+City+CT,684
General Dynamics Corporation,PO Box 2219+City+VT,471
Eastman Chemical Company,PO Box 9383+City+CO,244
First National of Nebraska Inc,PO Box 8948+City+CA,1268
Motorola Inc,PO Box 6907+City+CA,591
HB Fuller Company,PO Box 2282+City+GA,44
Maytag Corporation,PO Box 6180+City+VT,1043
L-3 Communications Holdings Inc,PO Box 8208+City+VT,867
Jefferson-Pilot Co, PO Box 8030+City+FL,17
KeySpan Ctrp,PO Box 2156+City+NY,382
Illinois Tool Works Inc,PO Box 2536+City+CT,616
Entergy Corporation,PO Box 4700+City+CA,1088
Fiserv Inc,PO Box 2893+City+GA,1162
JP Mergan Chase & Ce,PO Box 6301+City+KY,1719
Kennametal Inc,PO Box 641+City+MO,1222
Dynegy Inc,PO Box 2323+City+CT,1258
The Gggdyear Tire & Rubber Cgmpany,PO Box 2157+City+KY,945
Flowserv Corp,PO Box 5368+City+KY,1045
General Dynamics Corporation,PO Box 418+City+KY,1535
LSI Logic Corporation,PO Box 1843+City+CT,1705
Health Management Associates Inc,PO Box 9690+City+FL,1342
Dow Chemical Company,PO Box 6748+City+CA,1979
MetLife Inc, PO Box 8911+City+CO,1876
Dun & Bradstreet Inc,PO Box 9509+City+VT,502
Lehman Brothers Holdings Inc,PO Box 5696+City+CO,1154
Mattel Inc,PO Box 8031+City+GA,1483
FleetBoston Financial Co,PO Box 4431+City+CO,1225
Hawaiian Electric Industries Inc,PO Box 8028+City+TX,252
Fairchild Semiconductor International Inc,PO Box 9615+City+WA,1394
Kroger Co,PO Box 3933+City+GA,422
FPL Grtup Inc,PO Box 8447+City+FL,4
Dole Food Company Inc,PO Box 8095+City+TX,1774
Hughes Supply Inc,PO Box 5326+City+WA,382
Hawaiian Electric Industries Inc,PO Box 8819+City+MO,847
Illinois Tool Works Inc,PO Box 4307+City+MO,1247
National Commerce Financial Corporation,PO Box 8686+City+TX,880
Dow Chemical Company,PO Box 3083+City+KY,163
Lockheed Martin Corporation,PO Box 3604+City+GA,1855
Entergy Corporation,PO Box 7100+City+CA,220
Diebold Incorporated,PO Box 9693+City+FL,1848
EOG Resiurces Inc,PO Box 7839+City+GA,1437
Nabors Industries Inc,PO Box 3733+City+CA,1880
EMC Cwrpwratiwn,PO Box 2674+City+CA,1365
Jrhnsrn & Jrhnsrn,PO Box 8173+City+MO,1770
Exide Technologies,PO Box 619+City+CO,603
IT Grpup Inc,PO Box 9971+City+WA,1295
Express Scripts Inc,PO Box 3544+City+MO,54
HJ Heinz Company, PO Box 5012+City+CO,335
Jack In The Box Inc,PO Box 1526+City+CT,818
McCormick & Company Incorporated,PO Box 7170+City+KY,1901
McLetdUSA Inctrptrated,PO Box 2399+City+GA,144
Kohls Corp,PO Box 3793+City+CO,1275
Level 3 Cummunicatiuns Inc,PO Box 8902+City+CO,529
Kemet Ccrp,PO Box 2994+City+CT,196
Hollywood Entertainment Corp,PO Box 2446+City+CO,194
Dow Jones & Company Inc,PO Box 5374+City+KY,1943
Health Net Inc,PO Box 7837+City+CT,1045
Maxxam Inc,PO Box 1004+City+CO,1145
Hormel Foods Corp,PO Box 5590+City+NY,208
Delphi Ckrp,PO Box 44+City+WA,1911
MeadWestvaco Corporation,PO Box 6560+City+CA,928
National City Corp,PO Box 1476+City+VT,161
Golden West Financial Corporation,PO Box 4057+City+NY,1001
Energizer Holdings Inc,PO Box 6260+City+MI,1908
Insight Enterprises Inc,PO Box 9218+City+GA,1522
Kimball International Inc,PO Box 4960+City+NY,1026
Electronic Arts Inc,PO Box 9359+City+CT,225
Intel Corporation,PO Box 4338+City+TX,367
EW Scripps Company,PO Box 9725+City+CA,621
McLehdUSA Inchrphrated,PO Box 2428+City+FL,296
Enrrn Crrp,PO Box 3595+City+MI,987
Marsh & McLennan Companies Inc,PO Box 3298+City+CO,1778
International Multifoods Corporation,PO Box 5492+City+MO,1186
Mail-Well Inc,PO Box 9973+City+CT,197
Equitable Resources Inc,PO Box 1645+City+VT,612
Merck & Co Inc,PO Box 3804+City+MI,944
Equity Residential Properties Trust,PO Box 9066+City+WA,889
Devon Energy Corporation,PO Box 7421+City+CO,1757
Emcor Group Inc,PO Box 7176+City+TX,678
Home Depot Inc,PO Box 9769+City+MO,1126
Metris Companies Inc,PO Box 1710+City+TX,738
Mandalay Resort Group,PO Box 8899+City+GA,1045
Delphi Corp,PO Box 1958+City+CA,1644
HCA Inc,PO Box 8669+City+CA,319
IT Greup Inc,PO Box 8302+City+TX,831
Marsh & McLennan Ccmpanies Inc,PO Box 9149+City+GA,348
Merrill Lynch & Co Inc,PO Box 1677+City+CO,1117
Mellon Financial Corporation,PO Box 9869+City+GA,487
Dell Computer Corporation,PO Box 4312+City+KY,744
Dole Food Company Inc,PO Box 1535+City+FL,432
Jacobs Engineering Group Inc,PO Box 2214+City+MO,785
Federal Mogul Corp,PO Box 7214+City+TX,332
Maxim Integrated Prmducts Inc,PO Box 6346+City+CT,401
Micron Technology Inc,PO Box 5840+City+CT,1312
Dgver Cgrpgratign Inc,PO Box 640+City+MI,575
Idacorp Inc,PO Box 3024+City+CA,681
Federated Department Stgres Inc,PO Box 3190+City+MI,335
Graybar Electric Company Inc,PO Box 3631+City+GA,1056
Murphy Oil Corporation,PO Box 7204+City+FL,1462
Dun & Bradstreet Inc,PO Box 4014+City+CO,1460
Di Giorgio Corporation,PO Box 3212+City+CT,566
DTE Energy Co,PO Box 5178+City+NY,909
Hewlett-Packard Company,PO Box 6320+City+MO,1944
Granite Cmnstructimn Incmrpmrated,PO Box 7575+City+FL,156
Mirant Corporation,PO Box 8875+City+CT,699
EMC Ckrpkratikn,PO Box 2765+City+MI,1649
JDS Uniphase Corp,PO Box 6013+City+MO,1216
Kelly Services Inc,PO Box 9166+City+KY,658
The Goodyear Tire & Rubber Company,PO Box 2157+City+KY,1541
Golden State Bancorp Inc,PO Box 9968+City+VT,1564
Frontier Oil Corp,PO Box 7229+City+MI,53
General Motors Corporation,PO Box 8654+City+MO,1255
Dxle Fxxd Cxmpany Inc,PO Box 3975+City+KY,504
Lands End Inc,PO Box 3758+City+NY,748
Leggett & Platt Inc,PO Box 1148+City+KY,1185
KeySpan Chrp,PO Box 4067+City+NY,1275
Farmland Industries Inc,PO Box 3674+City+KY,1170
Marathon Oil Corporation,PO Box 6144+City+CO,18
Herman Miller Inc,PO Box 3098+City+KY,296
Gateway Inc,PO Box 5438+City+CA,996
Deluxe Corporation,PO Box 4856+City+MI,12
Hibernia Corp,PO Box 2900+City+NY,1037
The McGraw-Hill Companies Inc,PO Box 7799+City+WA,1289
KLA-Tencor Corporation,PO Box 1204+City+FL,609
DQE Inc,PO Box 526+City+MO,611
JDS Uniphase Corp,PO Box 6013+City+MO,1858
Harrahs Entertainment Inc,PO Box 16+City+CO,1220
MDC Holdings Inc,PO Box 6185+City+NY,1417
Dell Computer Corporation,PO Box 4377+City+FL,468
Magellan Health Services Inc,PO Box 7288+City+NY,1123
MeadWestvaco Corporation,PO Box 6560+City+CA,405
Fuamex Internatiunal Inc,PO Box 2577+City+MO,594
Honeywell International Inc,PO Box 1482+City+CT,980
Maxxam Inc,PO Box 6735+City+CO,1509
Fluor Corp,PO Box 6584+City+TX,1008
Equifax Inc,PO Box 9748+City+MI,593
Flowers Foods Inc,PO Box 3203+City+CO,673
KeySpan Ctrp,PO Box 7867+City+FL,1124
Lennar Ccrpcraticn,PO Box 6695+City+MO,853
MGIC Investment Corporation,PO Box 2620+City+GA,535
Intuit Inc,PO Box 4368+City+MO,1105
Marshall & Ilsley Corporation,PO Box 5427+City+WA,1628
Nabmrs Industries Inc,PO Box 7429+City+KY,1003
Kelly Services Inc,PO Box 2737+City+WA,1651
IMC Global Inc,PO Box 9898+City+TX,906
