EW Scripps Company,PO Box 9725+City+CA,448
Foster Wheeler Ltd,PO Box 7200+City+CA,124
Levi Strauss & Co,PO Box 7528+City+TX,961
Ingles Market Inc,PO Box 6857+City+KY,186
Federated Department Stores Inc,PO Box 9064+City+GA,72
Hon Industries Inc,PO Box 3197+City+TX,903
Ingram Micro Inc,PO Box 7524+City+NY,733
International Business Machines Corp,PO Box 8618+City+MI,601
Graybar Electric Company Inc,PO Box 1034+City+TX,26
Lithia Motors Inc,PO Box 99+City+CO,839
Ingles Market Inc,PO Box 5007+City+VT,278
Laboratory Corporation of America Holdings,PO Box 4687+City+NY,129
National City Corp,PO Box 1476+City+VT,1296
Maxxam Inc,PO Box 1004+City+CO,1733
Kerr-McGee Corporation,PO Box 555+City+VT,1043
Freeport McMoran Copper & Gold Inc,PO Box 9606+City+KY,43
Health Management Associates Inc,PO Box 6190+City+VT,1477
Microsoft Corporation,PO Box 8662+City+FL,512
Federal Mogul Corp,PO Box 9141+City+MO,484
EI Du Pont de Nemours and Company,PO Box 8834+City+NY,1269
Enron Corp,PO Box 7258+City+KY,543
Imperial Sugar Company,PO Box 4464+City+KY,1094
Lear Corporation,PO Box 5719+City+CO,753
Footstar Inc,PO Box 5982+City+CA,1842
Legg Mason Inc,PO Box 4212+City+CT,14
Granite Construction Incorporated,PO Box 6418+City+GA,1294
Fiserv Inc,PO Box 2893+City+GA,381
Gannett Co Inc,PO Box 7293+City+GA,1849
Halliburton Co,PO Box 3841+City+KY,271
Federal Express Corp,PO Box 3100+City+MO,1451
Encompass Services Corporation,PO Box 8480+City+MO,1526
National Fuel Gas Company,PO Box 3685+City+WA,1803
Lincoln National Corporation,PO Box 5628+City+WA,1799
Health Net Inc,PO Box 7314+City+CT,990
Gentek Inc,PO Box 5763+City+GA,1384
Marathon Oil Corporation,PO Box 6144+City+CO,1940
Limited Inc,PO Box 9875+City+GA,1972
The Mens Wearhouse Inc,PO Box 8477+City+KY,106
Delphi Corp,PO Box 4329+City+KY,1413
Lennar Corporation,PO Box 6695+City+MO,938
Group 1 Automotive Inc,PO Box 7740+City+CO,1865
Household International Corp,PO Box 8505+City+CT,249
IKON Office Solutions Inc,PO Box 2533+City+CT,797
McKesson Corporation,PO Box 7886+City+MI,1807
Hollywood Entertainment Corp,PO Box 6812+City+KY,1148
Exide Technologies,PO Box 9931+City+CO,898
Equitable Resources Inc,PO Box 4159+City+TX,1254
Hughes Supply Inc,PO Box 3976+City+MI,1483
Dollar Tree Stores Inc,PO Box 621+City+WA,767
Nacco Industries Inc,PO Box 1524+City+KY,230
K-Mart Corp,PO Box 2663+City+KY,1762
Equitable Resources Inc,PO Box 4159+City+TX,122
Manor Care Inc,Box 5475+City+CA,852
Marsh & McLennan Companies Inc,PO Box 3298+City+CO,64
Hovnanian Enterprises Inc,PO Box 4090+City+TX,903
Health Net Inc,PO Box 7314+City+CT,901
Lands End Inc,PO Box 3758+City+NY,1577
Engelhard Corporation,PO Box 5954+City+NY,1666
Golden State Bancorp Inc, PO Box 26+City+CA,1542
Maxtor Corporation,PO Box 3486+City+NY,714
Equity Residential Properties Trust,PO Box 8788+City+VT,189
Insight Enterprises Inc,PO Box 7874+City+CO,166
Gentek Inc,PO Box 5763+City+GA,942
Dun & Bradstreet Inc,PO Box 9509+City+VT,531
Kimball International Inc,PO Box 4960+City+NY,1695
Great Lakes Chemical Corporation,PO Box 5312+City+WA,103
Farmland Industries Inc,PO Box 3539+City+CA,1498
MGM Mirage,PO Box 4496+City+GA,878
Estee Lauder Companies Inc,PO Box 1521+City+FL,160
Kimball International Inc,PO Box 8193+City+CT,706
Great Plains Energy Inc,PO Box 2710+City+MI,1761
Greif Bros Corporation,PO Box 7025+City+WA,405
Markel Corporation,PO Box 4480+City+CT,1277
Enterprise Products Partners LP,PO Box 3606+City+MO,1792
Martin Marietta Materials Inc,PO Box 4387+City+TX,782
Idacorp Inc,PO Box 3024+City+CA,1827
Farmland Industries Inc,PO Box 1351+City+GA,1658
Hughes Supply Inc,PO Box 9025+City+FL,715
Hershey Foods Corp,PO Box 3198+City+KY,1847
Lehman Brothers Holdings Inc,PO Box 5696+City+CO,653
Michaels Stores Inc,PO Box 5316+City+WA,1021
Morgan Stanley Dean Witter & Co,PO Box 4004+City+VT,767
Devon Energy Corporation,PO Box 7421+City+CO,1072
Ingles Market Inc,PO Box 5007+City+VT,206
Kennametal Inc,PO Box 9713+City+KY,444
Genuity Inc,PO Box 1288+City+MI,1507
Georgia Gulf Corporation,PO Box 6490+City+FL,75
Delta Air Lines Inc,PO Box 5851+City+CT,854
Lyondell Chemical Company,PO Box 1417+City+FL,1665
Flowserv Corp,PO Box 5368+City+KY,1858
Fiserv Inc,PO Box 2893+City+GA,1376
Health Net Inc,PO Box 8991+City+NY,255
GenCorp Inc,PO Box 3948+City+NY,211
Medtronic Inc,PO Box 5066+City+GA,1469
Georgia-Pacific Corporation,PO Box 6160+City+CA,7
Group 1 Automotive Inc,PO Box 2921+City+MI,1279
Emerson Electric Co,PO Box 8085+City+VT,1393
Earthlink Inc,PO Box 2974+City+GA,1844
Great Plains Energy Inc,PO Box 7096+City+WA,487
KeyCorp,PO Box 9182+City+CO,1559
Jefferson-Pilot Co, PO Box 8030+City+FL,365
KB Home,PO Box 2022+City+MI,1259
Jack In The Box Inc,PO Box 1526+City+CT,1223
Flowers Foods Inc,PO Box 4545+City+KY,780
IKON Office Solutions Inc,PO Box 316+City+VT,1999
The Goodyear Tire & Rubber Company,PO Box 8578+City+WA,1653
Genuity Inc,PO Box 3318+City+CO,1026
Fisher Scientific International Inc,PO Box 5517+City+NY,348
Energy East Corporation,PO Box 8227+City+FL,1300
Jones Apparel Group Inc,PO Box 2109+City+MI,1378
Earthlink Inc,PO Box 2974+City+GA,1203
Foot Locker Inc,PO Box 4270+City+FL,879
Michaels Stores Inc,PO Box 4363+City+NY,442
Hilton Hotels Corp,PO Box 5980+City+KY,1581
Grey Global Group Inc,PO Box 9834+City+KY,790
K-Mart Corp,PO Box 3897+City+CO,1825
Millennium Chemicals Inc,PO Box 1456+City+KY,438
Gateway Inc,PO Box 8003+City+MO,977
Jabil Circuit Inc,PO Box 7747+City+MI,45
Jabil Circuit Inc,PO Box 3701+City+GA,814
Equifax Inc,PO Box 2898+City+NY,1885
Gentek Inc,PO Box 9384+City+GA,1894
Encompass Services Corporation,PO Box 1729+City+MO,1307
Equifax Inc,PO Box 9748+City+MI,220
Herman Miller Inc,PO Box 3395+City+WA,1044
FleetBoston Financial Co,PO Box 4431+City+CO,1132
Granite Construction Incorporated,PO Box 6418+City+GA,1694
International Business Machines Corp,PO Box 8618+City+MI,1154
Great Lakes Chemical Corporation,PO Box 5312+City+WA,540
Lexmark International Inc,PO Box 4119+City+WA,1043
Enron Corp,PO Box 7258+City+KY,354
Hillenbrand Industries Inc,PO Box 634+City+MI,158
Emerson Electric Co,PO Box 8085+City+VT,884
Genuity Inc,PO Box 3318+City+CO,1197
FPL Group Inc,PO Box 3408+City+WA,1806
The Mens Wearhouse Inc,PO Box 8477+City+KY,1371
McKesson Corporation,PO Box 8993+City+GA,1873
Hewlett-Packard Company,PO Box 6320+City+MO,388
KLA-Tencor Corporation,PO Box 3236+City+TX,482
Hasbro Inc,PO Box 8379+City+VT,369
McCormick & Company Incorporated,PO Box 7641+City+VT,1552
Jefferson-Pilot Co,PO Box 2050+City+MO,1167
ITT Industries Inc,PO Box 4289+City+GA,1343
FleetBoston Financial Co,PO Box 4431+City+CO,1415
Eli Lilly and Company,PO Box 1828+City+CT,1449
Fiserv Inc,PO Box 2893+City+GA,1629
Hibernia Corp,PO Box 3293+City+CT,319
General Electric Company,PO Box 9049+City+MI,806
Illinois Tool Works Inc,PO Box 2536+City+CT,458
Equifax Inc,PO Box 9748+City+MI,666
Morgan Stanley Dean Witter & Co,PO Box 2521+City+CT,1796
Harris Corp,PO Box 9078+City+KY,356
Kohls Corp,PO Box 3793+City+CO,18
Idacorp Inc,PO Box 3072+City+CT,282
Kohls Corp,PO Box 7368+City+MI,1561
MPS Group Inc,PO Box 8185+City+WA,821
Lennar Corporation,PO Box 5750+City+NY,785
HB Fuller Company,PO Box 664+City+NY,1157
Diebold Incorporated,PO Box 4226+City+VT,1549
Medtronic Inc,PO Box 5066+City+GA,1093
The MONY Group Inc,PO Box 3651+City+GA,1706
Emerson Electric Co,PO Box 8085+City+VT,639
Kellwood Company, PO Box 6745+City+CT,420
Herman Miller Inc,PO Box 3395+City+WA,1671
McCormick & Company Incorporated,PO Box 7170+City+KY,563
Health Net Inc,PO Box 7837+City+CT,857
Fleming Companies Inc,PO Box 318+City+NY,856
Maxxam Inc,PO Box 32+City+FL,1967
Henry Schein Inc,PO Box 7572+City+VT,1052
IKON Office Solutions Inc,PO Box 2533+City+CT,392
Jefferson-Pilot Co,PO Box 2050+City+MO,236
Jack In The Box Inc,PO Box 1526+City+CT,1825
GreenPoint Financial Corp,PO Box 9976+City+CT,455
Enron Corp,PO Box 3595+City+MI,742
L-3 Communications Holdings Inc,PO Box 4805+City+MI,1503
Molex Incorporated,PO Box 5249+City+CA,1424
National City Corp,PO Box 9832+City+FL,474
Marshall & Ilsley Corporation,PO Box 7045+City+WA,1831
Henry Schein Inc,PO Box 7572+City+VT,261
MDU Resources Group Inc,PO Box 9416+City+WA,1906
Hillenbrand Industries Inc,PO Box 6317+City+NY,687
Magellan Health Services Inc,PO Box 7288+City+NY,98
International Business Machines Corp,PO Box 706+City+CO,806
Granite Construction Incorporated,PO Box 6418+City+GA,866
Marathon Oil Corporation,PO Box 7209+City+GA,366
Maytag Corporation,PO Box 6180+City+VT,804
Magellan Health Services Inc,PO Box 8680+City+MO,1331
Dollar General Corporation,PO Box 5750+City+CO,336
DTE Energy Co,PO Box 8550+City+KY,1544
Expeditors International of Washington Inc,PO Box 4505+City+GA,297
DURA Automotive Systems Inc,PO Box 8055+City+MO,232
ExxonMobil Corporation,PO Box 1017+City+CO,1104
Leggett & Platt Inc,PO Box 1148+City+KY,672
Kroger Co,PO Box 3933+City+GA,698
Estee Lauder Companies Inc,PO Box 1521+City+FL,1745
El Paso Corporation,PO Box 2668+City+FL,26
Humana Inc,PO Box 245+City+VT,55
Hershey Foods Corp,PO Box 5081+City+KY,1656
Forest Laboratories Inc,PO Box 40+City+VT,1932
El Paso Corporation,PO Box 2668+City+FL,670
MetLife Inc,PO Box 9081+City+GA,704
MGM Mirage,PO Box 4680+City+MI,1579
Ingram Micro Inc,PO Box 5258+City+WA,1022
Devon Energy Corporation,PO Box 8955+City+CO,1797
General Mills Inc,PO Box 2363+City+VT,647
FMC Corp,PO Box 7985+City+WA,64
Family Dollar Stores Inc,PO Box 3268+City+FL,180
Insight Enterprises Inc,PO Box 6107+City+NY,1003
IMS Health Inc,PO Box 8273+City+KY,1980
Marriott International Inc,PO Box 6055+City+TX,1405
The Goodyear Tire & Rubber Company,PO Box 2157+City+KY,1259
Landstar System Inc,PO Box 9480+City+CO,1661
Lam Research Corporation,PO Box 2570+City+CA,1224
Dow Chemical Company,PO Box 6748+City+CA,1048
McKesson Corporation,PO Box 8993+City+GA,1655
General Dynamics Corporation,PO Box 2219+City+VT,603
Greif Bros Corporation,PO Box 916+City+VT,1822
DTE Energy Co,PO Box 5178+City+NY,1567
Loews Corporation,PO Box 9553+City+GA,927
Kelly Services Inc,PO Box 6806+City+MI,1297
Delphi Corp,PO Box 1958+City+CA,1881
Marriott International Inc,PO Box 6055+City+TX,1775
Dominion Resources Inc,PO Box 8355+City+KY,851
Emcor Group Inc,PO Box 7176+City+TX,180
Martin Marietta Materials Inc,PO Box 5803+City+GA,1341
Dynegy Inc,PO Box 3772+City+FL,487
Harris Corp,PO Box 3892+City+FL,1216
Manpower Inc,PO Box 1271+City+KY,45
Maxim Integrated Products Inc,PO Box 4017+City+TX,98
McCormick & Company Incorporated,PO Box 7641+City+VT,1475
Encompass Services Corporation,PO Box 5164+City+CA,855
Mercury General Corporation,PO Box 9772+City+FL,1567
Greif Bros Corporation,PO Box 916+City+VT,152
Nacco Industries Inc,PO Box 518+City+VT,39
Merck & Co Inc,PO Box 9594+City+CO,566
Lexmark International Inc,PO Box 4119+City+WA,61
Diebold Incorporated,PO Box 8080+City+FL,111
Hershey Foods Corp,PO Box 3484+City+TX,464
Manpower Inc,PO Box 1271+City+KY,1699
Dun & Bradstreet Inc,PO Box 9509+City+VT,1958
Hollywood Entertainment Corp,PO Box 2446+City+CO,21
Lennox International Inc,PO Box 3652+City+TX,1197
Huntington Bancshares Inc,PO Box 6083+City+CA,615
Mellon Financial Corporation,PO Box 1470+City+WA,737
Goldman Sachs Group Inc,PO Box 8531+City+WA,1002
Expeditors International of Washington Inc,PO Box 4505+City+GA,1777
Eastman Kodak Company,PO Box 5191+City+CO,1252
JDS Uniphase Corp,PO Box 227+City+CT,805
IT Group Inc,PO Box 2474+City+TX,1898
Maxtor Corporation,PO Box 3486+City+NY,1373
Emerson Electric Co,PO Box 9883+City+MI,1394
Hub Group Inc,PO Box 2270+City+CA,112
FirstEnergy Corp,PO Box 8178+City+GA,1701
Mandalay Resort Group,PO Box 2657+City+CT,1064
Nabors Industries Inc,PO Box 3733+City+CA,307
Enterprise Products Partners LP,PO Box 3606+City+MO,570
Kroger Co,PO Box 6594+City+FL,723
MasTec Inc,PO Box 9281+City+NY,216
Mirant Corporation,PO Box 8875+City+CT,1989
Felcor Lodging Trust Inc,PO Box 8433+City+CA,1289
Emerson Electric Co,PO Box 9883+City+MI,789
Henry Schein Inc,PO Box 6064+City+FL,734
HJ Heinz Company,PO Box 8170+City+GA,168
Level 3 Communications Inc,PO Box 9353+City+FL,1915
Diebold Incorporated,PO Box 4226+City+VT,960
Delphi Corp,PO Box 44+City+WA,22
Jack In The Box Inc,PO Box 705+City+CT,1334
Jones Apparel Group Inc,PO Box 3482+City+CA,1951
Interstate Bakeries Corporation,PO Box 8210+City+MI,1100
First American Financial Corp,PO Box 8034+City+TX,1328
Equity Office Properties Trust,PO Box 528+City+VT,339
Goldman Sachs Group Inc,PO Box 8531+City+WA,236
Lennar Corporation,PO Box 5750+City+NY,303
Markel Corporation,PO Box 159+City+NY,1362
Hubbell Inc,PO Box 4581+City+KY,1278
JC Penny Co,PO Box 5780+City+CT,1896
Household International Corp,PO Box 8505+City+CT,680
Johnson & Johnson,PO Box 8173+City+MO,396
General Motors Corporation,PO Box 6523+City+FL,1331
Hercules Inc,PO Box 4607+City+FL,1801
Imperial Sugar Company,PO Box 7135+City+NY,935
Hawaiian Electric Industries Inc,PO Box 5939+City+CO,682
EW Scripps Company,PO Box 9725+City+CA,505
Microsoft Corporation,PO Box 8662+City+FL,244
Jack In The Box Inc,PO Box 3546+City+VT,494
Great Plains Energy Inc,PO Box 7096+City+WA,942
Millennium Chemicals Inc,PO Box 9367+City+VT,977
Lucent Technologies Inc,PO Box 2560+City+WA,478
KLA-Tencor Corporation,PO Box 1204+City+FL,1572
La-Z-Boy Inc,PO Box 775+City+TX,1683
The MONY Group Inc,PO Box 3651+City+GA,143
Mellon Financial Corporation,PO Box 2296+City+TX,985
Devon Energy Corporation,PO Box 7421+City+CO,945
Harris Corp,PO Box 3892+City+FL,1471
Legg Mason Inc,PO Box 2675+City+MO,1667
EOG Resources Inc,PO Box 4674+City+CO,47
DynCorp,PO Box 6468+City+FL,854
Great Plains Energy Inc,PO Box 7389+City+CO,364
Gateway Inc,PO Box 5438+City+CA,329
Ferro Corp,PO Box 8422+City+KY,679
MGIC Investment Corporation,PO Box 5409+City+MI,364
General Mills Inc,PO Box 4373+City+MO,721
FleetBoston Financial Co,PO Box 6557+City+CA,28
Michaels Stores Inc,PO Box 5316+City+WA,1329
Fleetwood Enterprises Inc,PO Box 7084+City+MI,1038
Great Lakes Chemical Corporation,PO Box 187+City+MO,645
Furniture Brands International Inc,PO Box 2717+City+KY,1109
Felcor Lodging Trust Inc,PO Box 5078+City+CO,1718
GATX Corporation,PO Box 1266+City+MI,1660
Dow Chemical Company,PO Box 3083+City+KY,994
MDU Resources Group Inc,PO Box 131+City+GA,765
Integrated Electrical Services Inc,PO Box 8378+City+CA,788
Huntington Bancshares Inc,PO Box 2508+City+MO,597
Nash Finch Company,PO Box 176+City+TX,914
Interstate Bakeries Corporation,PO Box 8210+City+MI,790
Greif Bros Corporation,PO Box 382+City+CT,949
Kemet Corp,PO Box 2994+City+CT,1006
Mirant Corporation,PO Box 3667+City+WA,1612
Great Plains Energy Inc,PO Box 7389+City+CO,901
L-3 Communications Holdings Inc,PO Box 8208+City+VT,1564
Interstate Bakeries Corporation,PO Box 5681+City+GA,686
International Multifoods Corporation,PO Box 5056+City+FL,1285
Intel Corporation,PO Box 2578+City+VT,403
Ivax Corp,PO Box 4668+City+VT,1840
Kellwood Company, PO Box 6745+City+CT,1527
Kimberly-Clark Corporation,PO Box 371+City+MO,13
Murphy Oil Corporation,PO Box 2446+City+WA,1212
Fortune Brands Inc,PO Box 9914+City+FL,1530
EGL Inc,PO Box 943+City+MO,1637
Genuity Inc,PO Box 1288+City+MI,1031
Kennametal Inc,PO Box 9713+City+KY,1514
GreenPoint Financial Corp,PO Box 1808+City+GA,1493
Federal Express Corp,PO Box 986+City+FL,1566
Dominion Resources Inc,PO Box 8355+City+KY,1464
Edison International,PO Box 5828+City+VT,1278
Dreyers Grand Ice Cream Inc,PO Box 5389+City+CO,816
Fairchild Semiconductor International Inc,PO Box 6520+City+MO,1948
LandAmerica Financial Group Inc,PO Box 938+City+CA,1699
Metaldyne Corporation,PO Box 9525+City+WA,191
Echostar Communications Corporation,PO Box 1321+City+WA,1695
Ingles Market Inc,PO Box 6857+City+KY,185
Harley-Davidson Inc,PO Box 3081+City+WA,1990
Marsh & McLennan Companies Inc,PO Box 2653+City+MO,909
Dominion Resources Inc,PO Box 5247+City+FL,858
Gold Kist Inc,PO Box 503+City+CT,1560
EGL Inc,PO Box 943+City+MO,1388
Hub Group Inc,PO Box 6669+City+CT,1093
Encompass Services Corporation,PO Box 5164+City+CA,1863
Hillenbrand Industries Inc,PO Box 634+City+MI,1187
Energizer Holdings Inc,PO Box 6260+City+MI,1371
Eastman Chemical Company,PO Box 2742+City+CA,1311
Goodrich Corporation,PO Box 7639+City+CA,64
Devon Energy Corporation,PO Box 7421+City+CO,1881
Hershey Foods Corp,PO Box 3198+City+KY,41
Nash Finch Company,PO Box 4859+City+CA,965
Eastman Kodak Company,PO Box 8510+City+MI,1522
Level 3 Communications Inc,PO Box 9353+City+FL,621
Dominos Pizza LLC,PO Box 5127+City+MI,1258
Fidelity National Financial Inc,PO Box 2870+City+VT,1871
McKesson Corporation,PO Box 1842+City+TX,974
EI Du Pont de Nemours and Company,PO Box 110+City+GA,152
Farmland Industries Inc,PO Box 3539+City+CA,1895
MetLife Inc, PO Box 8911+City+CO,654
The McGraw-Hill Companies Inc,PO Box 7799+City+WA,954
Ingles Market Inc,PO Box 5007+City+VT,903
Gold Kist Inc,PO Box 503+City+CT,1013
Eli Lilly and Company,PO Box 1828+City+CT,898
First Data Corp,PO Box 3398+City+CT,111
Estee Lauder Companies Inc,PO Box 383+City+NY,1141
Masco Corporation,PO Box 9555+City+FL,576
MGIC Investment Corporation,PO Box 4941+City+MO,1975
General Mills Inc,PO Box 4373+City+MO,1568
Hershey Foods Corp,PO Box 5081+City+KY,1519
DIMON Incorporated,PO Box 7239+City+KY,218
MDC Holdings Inc,PO Box 3989+City+GA,97
Huntington Bancshares Inc,PO Box 67+City+CO,455
Martin Marietta Materials Inc,PO Box 4387+City+TX,1536
Microsoft Corporation,PO Box 4874+City+TX,139
Great Plains Energy Inc,PO Box 7389+City+CO,1855
Gentiva Health Services Inc,PO Box 289+City+CA,800
El Paso Corporation,PO Box 9566+City+WA,943
Mercury General Corporation,PO Box 9772+City+FL,1254
Goldman Sachs Group Inc,PO Box 8531+City+WA,1117
Dial Corporation,PO Box 4873+City+GA,682
Jones Apparel Group Inc,PO Box 2109+City+MI,710
Jabil Circuit Inc,PO Box 7747+City+MI,456
Kellogg Company,PO Box 273+City+TX,1458
Dominos Pizza LLC,PO Box 5127+City+MI,1544
Lincoln National Corporation,PO Box 5628+City+WA,497
LSI Logic Corporation,PO Box 1843+City+CT,1341
Louisiana-Pacific Corporation,PO Box 7313+City+TX,493
JDS Uniphase Corp,PO Box 6013+City+MO,740
Manpower Inc,PO Box 4200+City+TX,1191
Lam Research Corporation,PO Box 2570+City+CA,542
Milacron Inc,PO Box 6328+City+GA,602
LandAmerica Financial Group Inc,PO Box 938+City+CA,253
Emcor Group Inc,PO Box 7176+City+TX,458
Del Monte Foods Co,PO Box 1473+City+FL,267
Dell Computer Corporation,PO Box 2975+City+FL,1164
Lincoln National Corporation,PO Box 5628+City+WA,728
IKON Office Solutions Inc,PO Box 316+City+VT,1159
Kellwood Company,PO Box 4107+City+WA,110
Emcor Group Inc,PO Box 9690+City+TX,1979
Gentek Inc,PO Box 7088+City+KY,585
Hubbell Inc,PO Box 8765+City+MO,1359
KeyCorp,PO Box 6525+City+CA,1660
Johnson Controls Inc,PO Box 3878+City+CT,38
Genuine Parts Company,PO Box 5737+City+GA,1902
Dillards Inc,PO Box 222+City+KY,1521
Johnson & Johnson,PO Box 8173+City+MO,562
Encompass Services Corporation,PO Box 8480+City+MO,278
Liz Claiborne Inc,PO Box 3090+City+TX,1752
IDT Corporation,PO Box 4452+City+CA,1995
General Dynamics Corporation,PO Box 479+City+FL,1101
FMC Corp,PO Box 7062+City+CT,1541
National Fuel Gas Company,PO Box 3685+City+WA,1575
First National of Nebraska Inc,PO Box 8948+City+CA,739
Interstate Bakeries Corporation,PO Box 8210+City+MI,941
MBNA Corporation,PO Box 7264+City+MO,828
Mellon Financial Corporation,PO Box 2296+City+TX,895
Kimberly-Clark Corporation,PO Box 6305+City+MO,602
Greif Bros Corporation,PO Box 7025+City+WA,1633
Metaldyne Corporation,PO Box 3401+City+CO,421
Ford Motor Co,PO Box 1243+City+GA,1667
Merrill Lynch & Co Inc,PO Box 1677+City+CO,503
Household International Corp,PO Box 3157+City+MI,1588
Gateway Inc,PO Box 3356+City+KY,1017
International Multifoods Corporation,PO Box 5492+City+MO,642
Duke Energy Corp,PO Box 6033+City+CA,1565
Dillards Inc,PO Box 2261+City+FL,1069
First Tennessee National Corp,PO Box 2241+City+KY,1501
Diebold Incorporated,PO Box 8080+City+FL,649
Henry Schein Inc,PO Box 7882+City+FL,459
KPMG Consulting Inc,PO Box 3648+City+MI,660
Lennar Corporation,PO Box 6695+City+MO,950
Masco Corporation,PO Box 9555+City+FL,297
EW Scripps Company,PO Box 9725+City+CA,202
Harris Corp,PO Box 9983+City+TX,861
Jack In The Box Inc,PO Box 705+City+CT,1340
Intel Corporation,PO Box 4338+City+TX,1941
Motorola Inc,PO Box 7106+City+WA,444
Maxtor Corporation,PO Box 3486+City+NY,1010
Morgan Stanley Dean Witter & Co,PO Box 2521+City+CT,1935
Equifax Inc,PO Box 8358+City+CO,998
IKON Office Solutions Inc,PO Box 316+City+VT,1241
Dell Computer Corporation,PO Box 2975+City+FL,1200
Equity Office Properties Trust,PO Box 528+City+VT,1296
Federal Mogul Corp,PO Box 90+City+CA,100
MDU Resources Group Inc,PO Box 3928+City+MO,567
M & T Bank Corporation,PO Box 2328+City+WA,683
Lear Corporation,PO Box 5719+City+CO,1906
Dial Corporation,PO Box 4873+City+GA,349
Foster Wheeler Ltd,PO Box 3080+City+WA,105
Lennox International Inc,PO Box 3114+City+FL,445
Ingram Micro Inc,PO Box 7415+City+TX,1875
MPS Group Inc,PO Box 7907+City+GA,1297
Farmland Industries Inc,PO Box 3539+City+CA,1139
Insight Enterprises Inc,PO Box 6107+City+NY,240
Marsh Supermarkets Inc,PO Box 9097+City+NY,489
Manor Care Inc,Box 5475+City+CA,1706
Johnson Controls Inc,PO Box 9662+City+FL,9
Nabors Industries Inc,PO Box 7429+City+KY,1139
Maxxam Inc,PO Box 1004+City+CO,1659
McKesson Corporation,PO Box 1842+City+TX,831
MGM Mirage,PO Box 5499+City+KY,1732
Greif Bros Corporation,PO Box 382+City+CT,635
Jacobs Engineering Group Inc,PO Box 8985+City+CO,1859
Marriott International Inc,PO Box 6055+City+TX,1311
Honeywell International Inc,PO Box 1482+City+CT,256
Entergy Corporation,PO Box 3675+City+WA,1622
Flowserv Corp,PO Box 9556+City+MI,582
The Goodyear Tire & Rubber Company,PO Box 4134+City+GA,1413
Genesis Health Ventures Inc,PO Box 3318+City+WA,1072
Merrill Lynch & Co Inc,PO Box 1677+City+CO,903
First American Financial Corp,PO Box 7097+City+TX,577
General Cable Corporation,PO Box 6575+City+CO,1238
Loews Corporation,PO Box 9553+City+GA,153
Maxtor Corporation,PO Box 283+City+CO,387
IMC Global Inc,PO Box 8931+City+WA,832
Felcor Lodging Trust Inc,PO Box 8433+City+CA,25
E*Trade Group Inc,PO Box 4872+City+CT,477
JC Penny Co,PO Box 8162+City+MO,274
MDU Resources Group Inc,PO Box 3928+City+MO,1830
IDT Corporation,PO Box 3028+City+KY,722
Greif Bros Corporation,PO Box 7025+City+WA,716
Genuity Inc,PO Box 3361+City+MO,1702
Kimberly-Clark Corporation,PO Box 2274+City+TX,1290
Healthsouth Corp,PO Box 6772+City+VT,416
DST Systems Inc,PO Box 9232+City+TX,1899
Equifax Inc,PO Box 8358+City+CO,563
Golden State Bancorp Inc,PO Box 9968+City+VT,1853
Hillenbrand Industries Inc,PO Box 6317+City+NY,411
First Data Corp,PO Box 3398+City+CT,589
Group 1 Automotive Inc,PO Box 7740+City+CO,1191
DIMON Incorporated,PO Box 7192+City+GA,518
Maxxam Inc,PO Box 1004+City+CO,954
Milacron Inc,PO Box 6328+City+GA,105
National Commerce Financial Corporation,PO Box 6675+City+MI,1947
Metris Companies Inc,PO Box 2775+City+MI,1457
Flowserv Corp,PO Box 9556+City+MI,36
Jack In The Box Inc,PO Box 705+City+CT,125
Dole Food Company Inc,PO Box 8095+City+TX,195
JC Penny Co,PO Box 1694+City+GA,1907
Fluor Corp,PO Box 6584+City+TX,1567
Ford Motor Co,PO Box 2252+City+CO,1219
Exide Technologies,PO Box 9931+City+CO,192
Marshall & Ilsley Corporation,PO Box 7045+City+WA,1629
McCormick & Company Incorporated,PO Box 7170+City+KY,1306
KeySpan Corp,PO Box 7867+City+FL,324
Longs Drug Stores Corporation,PO Box 3558+City+FL,1649
Johnson & Johnson,PO Box 3140+City+MI,1334
International Business Machines Corp,PO Box 161+City+GA,89
Knight-Ridder Inc,PO Box 6281+City+TX,452
MGM Mirage,PO Box 4496+City+GA,99
Kellogg Company,PO Box 273+City+TX,814
McLeodUSA Incorporated,PO Box 870+City+WA,1300
Exide Technologies,PO Box 619+City+CO,1111
Ingles Market Inc,PO Box 6857+City+KY,1112
Delta Air Lines Inc,PO Box 6551+City+VT,1751
Federal Mogul Corp,PO Box 7214+City+TX,281
Electronic Data Systems Corp,PO Box 5562+City+NY,19
Mellon Financial Corporation,PO Box 9869+City+GA,1617
Jack In The Box Inc,PO Box 705+City+CT,290
International Paper Co,PO Box 8251+City+TX,1826
Gentiva Health Services Inc,PO Box 289+City+CA,663
Johnson Controls Inc,PO Box 1306+City+TX,54
ITT Industries Inc,PO Box 7235+City+GA,74
Marathon Oil Corporation,PO Box 6144+City+CO,190
Engelhard Corporation,PO Box 2800+City+CT,1621
Gateway Inc,PO Box 3356+City+KY,1062
Gold Kist Inc,PO Box 2591+City+WA,1328
Exelon Corporation,PO Box 8750+City+WA,1891
Microsoft Corporation,PO Box 6165+City+WA,861
Lowes Companies Inc,PO Box 3476+City+CT,643
Delphi Corp,PO Box 1958+City+CA,1405
Harris Corp,PO Box 3892+City+FL,1692
Idacorp Inc,PO Box 3072+City+CT,1776
